target,gender_F,income_high,income_low,country_USA,country_India,country_UK,age,time_since_last_gift,time_since_first_gift,max_gift,min_gift,mean_gift,number_gift,time_since_first_and_last_gift,one_time_donor,sum_gift,mean_gift_per_time
0,1,1,0,1,0,0,52,1130,1130,76.0,76.0,76.0,1,0,1,76.0,0.0
0,1,0,1,1,0,0,38,672,2420,95.0,47.0,68.42857142857143,7,1748,0,479.0,0.2740274599542334
0,0,0,0,1,0,0,63,570,2365,108.0,78.0,89.8,5,1795,0,449.0,0.2501392757660167
0,0,0,0,1,0,0,42,364,2537,111.0,56.0,86.0,3,2173,0,258.0,0.11872986654394846
0,1,0,0,1,0,0,55,1059,1437,100.0,94.0,97.0,2,378,0,194.0,0.5132275132275133
0,1,1,0,1,0,0,64,828,2105,98.0,61.0,76.9090909090909,11,1277,0,846.0,0.6624902114330462
0,1,0,0,0,1,0,60,614,2767,96.0,48.0,78.5,6,2153,0,471.0,0.21876451463074778
1,1,0,0,1,0,0,58,352,2315,107.0,64.0,85.0,5,1963,0,425.0,0.21650534895568008
0,0,0,0,0,1,0,43,925,2201,73.0,46.0,62.66666666666666,3,1276,0,187.99999999999997,0.14733542319749213
0,1,0,0,0,1,0,88,1179,2486,88.0,60.0,78.66666666666667,6,1307,0,472.0,0.361132364192808
0,1,1,0,1,0,0,43,779,1097,133.0,105.0,117.0,3,318,0,351.0,1.1037735849056605
0,1,0,0,0,1,0,60,658,2524,153.0,98.0,121.28571428571428,7,1866,0,849.0,0.454983922829582
0,1,0,0,0,1,0,88,562,2379,118.0,93.0,110.25,4,1817,0,441.0,0.2427077600440286
0,0,0,0,0,1,0,25,482,2474,142.0,88.0,106.25,4,1992,0,425.0,0.21335341365461846
0,0,0,1,1,0,0,46,601,2611,141.0,94.0,115.33333333333331,3,2010,0,345.99999999999994,0.17213930348258705
0,1,0,1,0,1,0,38,555,2419,114.0,42.0,88.6,5,1864,0,443.0,0.23766094420600858
0,1,0,0,0,1,0,58,1382,2746,109.0,79.0,98.66666666666669,6,1364,0,592.0000000000001,0.43401759530791795
0,1,0,0,1,0,0,49,347,2264,118.0,74.0,99.33333333333331,9,1917,0,893.9999999999998,0.46635367762128316
0,1,0,0,0,1,0,25,370,2695,109.0,35.0,65.6,10,2325,0,656.0,0.2821505376344086
0,1,0,0,0,0,1,43,428,428,121.0,121.0,121.0,1,0,1,121.0,0.0
0,0,0,0,0,1,0,55,876,2212,117.0,76.0,90.75,4,1336,0,363.0,0.2717065868263473
0,0,0,1,1,0,0,79,559,2616,84.0,57.0,68.33333333333333,6,2057,0,410.0,0.19931939718035974
1,1,0,0,0,0,1,60,410,2738,154.0,87.0,113.6,5,2328,0,568.0,0.24398625429553264
0,1,0,0,0,0,1,49,192,2727,103.0,29.0,68.2,10,2535,0,682.0,0.2690335305719921
0,1,0,0,0,0,1,40,1346,2548,116.0,14.0,71.22222222222223,9,1202,0,641.0,0.5332778702163061
0,1,0,1,1,0,0,36,397,2033,109.0,73.0,89.0,4,1636,0,356.0,0.2176039119804401
0,0,1,0,0,1,0,21,1157,2485,132.0,64.0,97.33333333333331,6,1328,0,583.9999999999999,0.43975903614457823
0,0,0,0,1,0,0,56,574,2341,126.0,60.0,90.16666666666669,6,1767,0,541.0000000000001,0.3061686474250142
0,0,0,1,1,0,0,63,316,2033,74.0,52.0,64.33333333333333,3,1717,0,193.0,0.11240535818287711
1,1,0,0,1,0,0,85,856,2279,105.0,69.0,85.625,8,1423,0,685.0,0.4813773717498243
0,1,0,1,1,0,0,42,1314,2157,113.0,57.0,80.0,7,843,0,560.0,0.66429418742586
0,0,0,1,1,0,0,30,1098,2509,90.0,57.0,78.25,8,1411,0,626.0,0.443656980864635
0,1,0,0,1,0,0,80,1044,2453,105.0,39.0,70.6,5,1409,0,353.0,0.2505322924059617
1,0,1,0,0,0,1,45,404,2467,95.0,39.0,70.0,4,2063,0,280.0,0.13572467280659234
0,0,0,1,0,1,0,95,1477,2697,111.0,46.0,76.83333333333333,6,1220,0,461.0,0.3778688524590164
0,1,0,0,1,0,0,48,717,2537,117.0,63.0,88.25,4,1820,0,353.0,0.19395604395604396
0,1,0,0,0,1,0,60,836,836,42.0,42.0,42.0,1,0,1,42.0,0.0
0,0,0,0,1,0,0,43,775,1891,112.0,62.0,94.16666666666669,6,1116,0,565.0000000000001,0.5062724014336919
0,1,0,0,0,1,0,55,838,2305,134.0,83.0,108.0,5,1467,0,540.0,0.36809815950920244
0,0,0,0,0,1,0,55,1005,2606,118.0,66.0,87.75,8,1601,0,702.0,0.438475952529669
0,0,0,1,0,1,0,49,1297,2485,156.0,113.0,129.14285714285714,7,1188,0,904.0,0.7609427609427609
0,1,0,0,0,1,0,54,741,2626,133.0,86.0,111.88888888888889,9,1885,0,1007.0,0.5342175066312997
0,0,0,0,0,1,0,90,1325,2595,101.0,56.0,81.0,8,1270,0,648.0,0.510236220472441
0,0,0,0,0,1,0,45,664,664,132.0,132.0,132.0,1,0,1,132.0,0.0
0,0,0,0,0,1,0,42,934,2327,111.0,64.0,86.14285714285714,7,1393,0,603.0,0.4328786791098349
0,1,0,0,0,1,0,91,298,878,94.0,74.0,84.0,2,580,0,168.0,0.2896551724137931
0,1,0,0,1,0,0,61,778,2621,113.0,72.0,86.8,5,1843,0,434.0,0.23548562126966902
0,0,0,0,0,1,0,60,649,2308,64.0,52.0,57.0,3,1659,0,171.0,0.10307414104882459
0,1,0,0,0,1,0,66,735,2119,118.0,63.0,94.0,6,1384,0,564.0,0.407514450867052
0,1,0,0,0,0,1,54,926,2211,93.0,69.0,84.8,5,1285,0,424.0,0.3299610894941634
0,0,0,1,1,0,0,32,421,2767,107.0,56.0,78.25,8,2346,0,626.0,0.2668371696504689
0,0,0,0,0,1,0,53,136,2077,118.0,79.0,103.28571428571428,7,1941,0,723.0,0.37248840803709427
1,0,0,0,0,1,0,44,648,2350,129.0,82.0,100.4,10,1702,0,1004.0,0.5898942420681551
0,0,0,0,1,0,0,68,803,2702,110.0,58.0,76.375,8,1899,0,611.0,0.32174828857293314
0,1,0,1,0,1,0,56,269,269,84.0,84.0,84.0,1,0,1,84.0,0.0
0,0,1,0,0,1,0,73,1018,2736,122.0,43.0,84.55555555555556,9,1718,0,761.0,0.4429569266589057
0,1,0,1,1,0,0,58,1013,1013,93.0,93.0,93.0,1,0,1,93.0,0.0
0,0,1,0,0,1,0,45,578,2628,146.0,52.0,116.375,8,2050,0,931.0,0.45414634146341465
0,1,0,0,0,1,0,66,738,2155,66.0,28.0,51.33333333333334,6,1417,0,308.00000000000006,0.21736062103034584
0,1,0,0,1,0,0,40,919,2540,96.0,41.0,65.66666666666667,6,1621,0,394.0,0.243059839605182
0,0,0,0,0,1,0,73,594,2508,94.0,69.0,81.0,3,1914,0,243.0,0.12695924764890282
0,1,0,0,0,1,0,71,699,2671,132.0,73.0,95.2,10,1972,0,952.0,0.4827586206896552
0,1,0,0,0,1,0,35,227,2479,103.0,73.0,86.0,4,2252,0,344.0,0.152753108348135
0,0,1,0,0,1,0,39,1260,2725,105.0,82.0,91.8,5,1465,0,459.0,0.31331058020477814
0,1,0,1,1,0,0,57,1111,2444,91.0,81.0,85.33333333333333,3,1333,0,256.0,0.19204801200300076
0,1,0,0,0,1,0,64,545,2736,114.0,55.0,86.1,10,2191,0,861.0,0.3929712460063898
0,0,0,0,0,1,0,55,950,2435,102.0,54.0,77.0,5,1485,0,385.0,0.25925925925925924
1,0,1,0,0,1,0,50,454,2546,121.0,61.0,95.44444444444444,9,2092,0,859.0,0.41061185468451245
0,0,0,0,0,1,0,42,1295,1295,84.0,84.0,84.0,1,0,1,84.0,0.0
0,0,0,0,0,0,1,92,655,2030,110.0,80.0,93.0,3,1375,0,279.0,0.2029090909090909
0,0,0,0,0,1,0,55,378,2752,123.0,62.0,92.66666666666669,9,2374,0,834.0000000000002,0.35130581297388386
0,1,1,0,1,0,0,43,777,1414,87.0,56.0,78.25,4,637,0,313.0,0.4913657770800628
0,0,1,0,0,1,0,71,706,2663,106.0,18.0,62.625,8,1957,0,501.0,0.256004087889627
0,1,0,0,1,0,0,50,885,2716,127.0,76.0,100.91666666666669,12,1831,0,1211.0000000000002,0.6613872200983071
0,1,0,0,0,1,0,71,802,1663,117.0,65.0,89.33333333333331,3,861,0,267.99999999999994,0.3112659698025551
0,0,0,0,0,0,1,89,812,2598,85.0,59.0,71.8,5,1786,0,359.0,0.20100783874580067
0,0,1,0,0,1,0,31,704,2389,129.0,72.0,96.0,8,1685,0,768.0,0.45578635014836794
0,1,1,0,0,0,1,70,546,1952,106.0,47.0,70.16666666666667,6,1406,0,421.0,0.29943100995732574
0,1,0,0,1,0,0,23,739,2465,90.0,72.0,81.0,2,1726,0,162.0,0.09385863267670916
0,1,0,0,0,0,1,36,509,2749,121.0,77.0,94.8,5,2240,0,474.0,0.21160714285714285
0,1,0,0,1,0,0,60,292,2385,107.0,47.0,72.0,6,2093,0,432.0,0.2064022933588151
0,1,0,0,0,1,0,55,1616,1616,91.0,91.0,91.0,1,0,1,91.0,0.0
1,0,0,0,1,0,0,54,190,1989,126.0,94.0,111.0,4,1799,0,444.0,0.24680377987770985
0,0,0,0,0,1,0,47,114,2128,102.0,29.0,72.25,4,2014,0,289.0,0.14349553128103276
0,1,1,0,0,1,0,39,421,421,110.0,110.0,110.0,1,0,1,110.0,0.0
0,1,0,0,1,0,0,65,1011,2660,141.0,69.0,102.0,4,1649,0,408.0,0.24742268041237114
0,0,0,0,1,0,0,60,711,2260,110.0,84.0,98.6,5,1549,0,493.0,0.3182698515171078
0,0,0,1,0,0,1,60,1200,2704,113.0,75.0,91.5,6,1504,0,549.0,0.3650265957446808
0,1,0,0,1,0,0,55,111,2730,144.0,81.0,114.55555555555556,9,2619,0,1031.0,0.3936617029400535
0,1,0,1,0,1,0,73,684,2594,62.0,40.0,51.33333333333334,3,1910,0,154.00000000000003,0.08062827225130892
0,0,0,0,1,0,0,31,622,1308,149.0,93.0,119.66666666666669,3,686,0,359.00000000000006,0.52332361516035
0,0,0,0,1,0,0,66,1019,1019,91.0,91.0,91.0,1,0,1,91.0,0.0
0,0,0,0,0,0,1,29,413,1083,97.0,35.0,66.0,2,670,0,132.0,0.19701492537313434
0,1,0,0,0,0,1,41,432,2058,101.0,88.0,95.0,7,1626,0,665.0,0.4089790897908979
0,0,0,0,0,1,0,37,1103,2303,125.0,69.0,87.5,6,1200,0,525.0,0.4375
0,0,1,0,1,0,0,70,372,2721,108.0,61.0,84.0,9,2349,0,756.0,0.3218390804597701
0,1,0,0,0,1,0,57,334,2542,135.0,60.0,88.33333333333331,3,2208,0,264.99999999999994,0.12001811594202896
0,1,0,0,0,1,0,60,1047,2648,110.0,57.0,84.75,4,1601,0,339.0,0.21174266083697688
0,1,0,0,0,1,0,52,666,666,101.0,101.0,101.0,1,0,1,101.0,0.0
0,1,0,0,1,0,0,52,913,2706,105.0,72.0,87.25,4,1793,0,349.0,0.1946458449525934
0,1,0,0,1,0,0,73,1049,2433,130.0,44.0,77.75,8,1384,0,622.0,0.44942196531791906
0,1,1,0,0,0,1,35,443,2126,107.0,79.0,97.16666666666669,6,1683,0,583.0000000000001,0.34640522875817
1,0,1,0,1,0,0,58,648,648,108.0,108.0,108.0,1,0,1,108.0,0.0
0,0,0,0,0,1,0,23,911,2730,99.0,66.0,82.5,2,1819,0,165.0,0.09070918086860913
0,1,1,0,0,1,0,43,838,2731,112.0,50.0,85.25,8,1893,0,682.0,0.36027469624933967
0,0,0,0,1,0,0,61,742,2466,96.0,56.0,78.0,6,1724,0,468.0,0.271461716937355
0,0,0,0,0,1,0,33,971,2591,110.0,89.0,103.2,5,1620,0,516.0,0.31851851851851853
0,0,0,0,0,1,0,69,655,2149,105.0,37.0,71.0,2,1494,0,142.0,0.09504685408299866
0,0,0,0,0,1,0,57,751,2638,109.0,92.0,101.75,4,1887,0,407.0,0.21568627450980393
0,0,0,0,0,1,0,69,584,2701,101.0,59.0,80.0,10,2117,0,800.0,0.3778932451582428
0,1,0,0,0,1,0,60,919,1986,110.0,42.0,79.0,6,1067,0,474.0,0.4442361761949391
0,1,0,0,1,0,0,38,1001,1001,97.0,97.0,97.0,1,0,1,97.0,0.0
0,1,0,0,0,1,0,33,919,919,130.0,130.0,130.0,1,0,1,130.0,0.0
0,0,0,0,0,1,0,60,694,2439,86.0,69.0,79.25,4,1745,0,317.0,0.18166189111747852
0,1,1,0,0,0,1,47,797,1899,104.0,88.0,96.75,4,1102,0,387.0,0.3511796733212341
0,1,0,0,1,0,0,37,1484,2302,128.0,87.0,113.2,5,818,0,566.0,0.6919315403422983
0,1,0,1,0,1,0,63,1098,1098,91.0,91.0,91.0,1,0,1,91.0,0.0
0,0,0,0,1,0,0,50,771,2387,125.0,76.0,100.66666666666669,3,1616,0,302.00000000000006,0.1868811881188119
0,1,0,0,0,1,0,40,617,2414,113.0,69.0,94.28571428571428,7,1797,0,660.0,0.3672787979966611
0,1,1,0,0,1,0,48,1074,2319,103.0,21.0,64.28571428571429,7,1245,0,450.00000000000006,0.3614457831325302
0,0,0,1,1,0,0,90,206,1032,124.0,86.0,105.0,2,826,0,210.0,0.2542372881355932
0,1,0,1,1,0,0,67,942,2730,131.0,57.0,100.57142857142856,7,1788,0,703.9999999999999,0.3937360178970917
0,1,0,0,1,0,0,60,757,2101,112.0,63.0,91.8,5,1344,0,459.0,0.34151785714285715
0,1,1,0,1,0,0,43,1117,2186,114.0,84.0,96.5,4,1069,0,386.0,0.36108512628624884
0,0,1,0,0,0,1,60,235,2388,121.0,83.0,101.625,8,2153,0,813.0,0.3776126335346029
0,1,0,0,0,1,0,33,960,960,60.0,60.0,60.0,1,0,1,60.0,0.0
0,1,0,0,0,1,0,47,767,1489,150.0,83.0,124.5,4,722,0,498.0,0.6897506925207756
0,0,0,0,0,0,1,60,800,2274,106.0,73.0,90.6,5,1474,0,453.0,0.3073270013568521
0,0,0,1,1,0,0,46,1032,2543,110.0,40.0,90.0,6,1511,0,540.0,0.357379219060225
0,1,0,0,1,0,0,44,690,2591,116.0,50.0,81.1111111111111,9,1901,0,729.9999999999999,0.38400841662283003
0,1,0,0,1,0,0,88,1103,1943,114.0,69.0,94.66666666666669,6,840,0,568.0000000000001,0.6761904761904763
0,1,0,0,0,0,1,91,324,2604,91.0,30.0,71.5,8,2280,0,572.0,0.25087719298245614
0,0,0,0,0,1,0,50,366,366,125.0,125.0,125.0,1,0,1,125.0,0.0
0,0,0,0,0,1,0,51,545,545,133.0,133.0,133.0,1,0,1,133.0,0.0
0,0,0,1,0,1,0,36,892,2340,106.0,61.0,87.66666666666669,6,1448,0,526.0000000000001,0.3632596685082874
0,1,1,0,0,1,0,23,1392,2462,139.0,61.0,101.0,7,1070,0,707.0,0.6607476635514019
0,1,0,0,1,0,0,32,650,2549,105.0,68.0,88.33333333333331,3,1899,0,264.99999999999994,0.13954713006845706
1,0,0,1,1,0,0,51,1237,2644,164.0,79.0,110.1,10,1407,0,1101.0,0.7825159914712153
0,0,0,0,0,1,0,58,1191,2435,103.0,78.0,95.66666666666669,6,1244,0,574.0000000000001,0.4614147909967847
0,1,1,0,1,0,0,28,780,2047,91.0,80.0,85.25,4,1267,0,341.0,0.2691397000789266
0,0,0,0,1,0,0,37,732,2352,93.0,48.0,81.28571428571429,7,1620,0,569.0,0.3512345679012346
0,0,0,0,1,0,0,33,651,2259,117.0,80.0,101.5,4,1608,0,406.0,0.2524875621890547
0,0,1,0,0,1,0,45,228,228,82.0,82.0,82.0,1,0,1,82.0,0.0
0,1,0,0,0,0,1,60,1060,2103,127.0,76.0,96.5,6,1043,0,579.0,0.5551294343240653
0,0,0,1,1,0,0,56,115,939,81.0,71.0,76.0,2,824,0,152.0,0.18446601941747573
0,1,0,0,0,1,0,19,999,999,105.0,105.0,105.0,1,0,1,105.0,0.0
0,0,1,0,1,0,0,37,532,2638,124.0,69.0,102.5,8,2106,0,820.0,0.38936372269705605
0,1,0,1,0,1,0,60,641,1606,126.0,79.0,94.5,4,965,0,378.0,0.3917098445595855
0,1,0,0,0,1,0,30,1023,1023,106.0,106.0,106.0,1,0,1,106.0,0.0
0,1,0,0,0,1,0,69,950,2318,167.0,49.0,108.08333333333331,12,1368,0,1296.9999999999998,0.9480994152046782
0,0,0,0,0,0,1,44,1678,2600,120.0,66.0,87.27272727272727,11,922,0,959.9999999999999,1.0412147505422993
1,1,0,0,1,0,0,63,658,2511,128.0,92.0,110.22222222222224,9,1853,0,992.0000000000002,0.5353480841878037
0,0,1,0,0,0,1,31,674,2737,111.0,48.0,73.57142857142857,7,2063,0,515.0,0.24963645176926805
1,1,0,1,1,0,0,74,378,2749,128.0,101.0,107.66666666666669,6,2371,0,646.0000000000001,0.27245887811050196
0,1,0,1,0,1,0,74,1200,2706,97.0,69.0,86.4,5,1506,0,432.0,0.2868525896414343
0,1,1,0,0,1,0,48,917,2299,91.0,52.0,71.0,6,1382,0,426.0,0.30824891461649784
0,0,0,1,0,1,0,64,1047,2113,74.0,45.0,61.33333333333334,3,1066,0,184.00000000000003,0.17260787992495313
0,0,0,0,1,0,0,62,1260,1260,52.0,52.0,52.0,1,0,1,52.0,0.0
0,1,0,0,0,1,0,49,1111,1394,99.0,55.0,74.0,4,283,0,296.0,1.0459363957597174
0,1,0,0,0,0,1,39,832,2754,94.0,33.0,74.42857142857143,7,1922,0,521.0,0.27107180020811655
0,1,0,0,1,0,0,76,69,2671,102.0,72.0,85.4,5,2602,0,427.0,0.16410453497309763
0,0,0,0,0,1,0,43,612,612,88.0,88.0,88.0,1,0,1,88.0,0.0
0,0,0,0,0,1,0,64,723,2408,111.0,67.0,92.5,4,1685,0,370.0,0.2195845697329377
0,0,0,0,1,0,0,25,612,2510,120.0,64.0,87.8888888888889,9,1898,0,791.0000000000001,0.4167544783983141
0,1,0,0,1,0,0,34,1097,1991,123.0,75.0,100.25,4,894,0,401.0,0.44854586129753915
0,0,0,1,0,1,0,54,686,2691,135.0,85.0,101.57142857142856,7,2005,0,710.9999999999999,0.3546134663341645
0,0,0,0,0,1,0,53,828,2272,93.0,86.0,90.33333333333331,3,1444,0,270.99999999999994,0.18767313019390577
0,0,1,0,1,0,0,57,777,2578,101.0,62.0,75.14285714285714,7,1801,0,526.0,0.2920599666851749
0,0,0,0,0,1,0,60,826,2761,133.0,56.0,106.16666666666669,6,1935,0,637.0000000000001,0.3291989664082688
0,0,0,0,0,1,0,52,295,1574,75.0,64.0,69.5,2,1279,0,139.0,0.10867865519937452
0,0,0,1,0,1,0,36,826,2136,115.0,56.0,86.33333333333331,6,1310,0,517.9999999999999,0.3954198473282442
0,1,0,1,0,1,0,21,655,2762,112.0,70.0,92.66666666666669,6,2107,0,556.0000000000001,0.26388229710488853
0,1,0,0,0,1,0,34,787,2081,125.0,108.0,117.25,4,1294,0,469.0,0.3624420401854714
0,0,1,0,1,0,0,66,1168,2352,105.0,84.0,91.4,5,1184,0,457.0,0.3859797297297297
0,1,0,1,0,0,1,27,1327,1327,72.0,72.0,72.0,1,0,1,72.0,0.0
0,1,0,0,1,0,0,44,844,2592,119.0,70.0,93.66666666666669,6,1748,0,562.0000000000001,0.3215102974828376
0,0,0,0,0,1,0,62,688,2691,93.0,45.0,70.83333333333333,6,2003,0,425.0,0.21218172740888666
0,1,0,0,1,0,0,36,1141,1401,92.0,79.0,85.5,2,260,0,171.0,0.6576923076923077
0,0,0,0,1,0,0,42,796,2585,100.0,62.0,86.0,4,1789,0,344.0,0.19228619340413639
1,1,0,1,1,0,0,24,603,603,112.0,112.0,112.0,1,0,1,112.0,0.0
0,1,1,0,0,1,0,51,921,2730,111.0,27.0,86.8888888888889,9,1809,0,782.0000000000001,0.43228302929795476
0,0,1,0,1,0,0,99,491,2489,121.0,48.0,87.75,4,1998,0,351.0,0.17567567567567569
0,1,0,0,0,0,1,44,682,2613,122.0,74.0,90.66666666666669,9,1931,0,816.0000000000002,0.42257897462454697
0,0,0,0,0,1,0,70,146,2297,103.0,60.0,84.2,5,2151,0,421.0,0.19572291957229196
0,0,0,0,1,0,0,42,693,2143,95.0,85.0,91.66666666666669,3,1450,0,275.00000000000006,0.18965517241379315
0,0,0,0,0,0,1,43,953,2342,111.0,89.0,98.75,4,1389,0,395.0,0.2843772498200144
0,1,0,0,0,1,0,29,682,2324,100.0,61.0,78.0909090909091,11,1642,0,859.0,0.523142509135201
0,0,0,1,1,0,0,40,1180,2587,150.0,62.0,90.44444444444444,9,1407,0,814.0,0.5785358919687278
0,1,0,1,1,0,0,60,1266,2730,132.0,69.0,109.5,10,1464,0,1095.0,0.7479508196721312
0,0,1,0,0,1,0,64,941,2442,80.0,72.0,76.0,2,1501,0,152.0,0.10126582278481013
0,1,0,0,0,1,0,21,991,2414,107.0,53.0,88.2857142857143,7,1423,0,618.0000000000001,0.43429374560787076
0,1,0,0,1,0,0,58,1045,2287,138.0,53.0,86.4,5,1242,0,432.0,0.34782608695652173
0,1,0,0,0,1,0,34,813,813,76.0,76.0,76.0,1,0,1,76.0,0.0
0,1,0,0,0,1,0,68,648,2467,104.0,72.0,90.75,4,1819,0,363.0,0.19956019791094007
0,0,0,1,0,1,0,45,161,675,113.0,91.0,102.33333333333331,3,514,0,306.99999999999994,0.5972762645914396
0,1,0,0,1,0,0,87,215,2748,121.0,46.0,87.33333333333331,12,2533,0,1047.9999999999998,0.41373864982234493
0,0,0,0,1,0,0,44,722,2503,100.0,45.0,67.33333333333333,3,1781,0,202.0,0.11341942728804043
0,0,0,0,0,1,0,37,455,2358,136.0,85.0,106.57142857142856,7,1903,0,745.9999999999999,0.3920126116657908
0,0,0,0,0,1,0,51,600,2507,91.0,37.0,64.0,7,1907,0,448.0,0.23492396434189827
0,0,0,1,1,0,0,32,755,1663,122.0,70.0,96.0,2,908,0,192.0,0.21145374449339208
0,1,0,0,0,1,0,44,403,2046,109.0,40.0,89.57142857142857,7,1643,0,627.0,0.38161898965307367
0,0,0,1,1,0,0,46,653,2299,113.0,71.0,99.25,4,1646,0,397.0,0.24119076549210205
0,0,0,1,0,1,0,62,641,2609,90.0,56.0,72.25,4,1968,0,289.0,0.14684959349593496
0,0,0,0,1,0,0,39,1001,2764,127.0,68.0,99.33333333333331,6,1763,0,595.9999999999999,0.3380601247872943
0,0,0,1,1,0,0,58,848,2310,142.0,104.0,120.625,8,1462,0,965.0,0.6600547195622435
0,0,1,0,0,1,0,64,469,2325,144.0,63.0,105.0,6,1856,0,630.0,0.3394396551724138
0,0,0,0,1,0,0,52,779,2645,114.0,89.0,105.0,4,1866,0,420.0,0.22508038585209003
0,1,0,0,0,1,0,76,212,2596,97.0,82.0,90.66666666666669,3,2384,0,272.00000000000006,0.11409395973154365
0,0,0,0,1,0,0,37,374,2673,108.0,49.0,73.8,5,2299,0,369.0,0.1605045672031318
0,1,0,1,0,1,0,33,750,2728,93.0,50.0,76.125,8,1978,0,609.0,0.30788675429726997
0,0,0,1,0,1,0,73,772,1381,93.0,65.0,79.0,2,609,0,158.0,0.2594417077175698
0,1,0,0,0,1,0,48,1384,1384,46.0,46.0,46.0,1,0,1,46.0,0.0
0,0,0,0,0,1,0,24,1014,2451,122.0,84.0,105.75,4,1437,0,423.0,0.29436325678496866
0,0,0,1,0,1,0,45,1387,2048,118.0,86.0,102.0,2,661,0,204.0,0.3086232980332829
0,1,0,0,0,1,0,62,628,2111,135.0,75.0,103.25,4,1483,0,413.0,0.2784895482130816
0,0,0,0,1,0,0,31,696,696,94.0,94.0,94.0,1,0,1,94.0,0.0
0,1,0,0,1,0,0,76,427,2695,127.0,93.0,109.75,4,2268,0,439.0,0.1935626102292769
0,1,0,1,1,0,0,51,1289,2090,115.0,59.0,94.5,6,801,0,567.0,0.7078651685393258
0,0,1,0,0,1,0,48,993,993,79.0,79.0,79.0,1,0,1,79.0,0.0
0,1,0,0,1,0,0,64,130,2729,96.0,58.0,80.25,8,2599,0,642.0,0.24701808387841478
0,1,0,1,1,0,0,56,506,2718,121.0,52.0,83.18181818181819,11,2212,0,915.0,0.41365280289330925
0,0,0,0,0,1,0,59,1398,2566,109.0,58.0,78.55555555555556,9,1168,0,707.0,0.6053082191780822
0,1,0,0,0,1,0,47,1039,1825,112.0,42.0,80.0,6,786,0,480.0,0.6106870229007634
0,0,0,0,1,0,0,85,1166,1166,61.0,61.0,61.0,1,0,1,61.0,0.0
0,1,0,0,1,0,0,55,427,2700,97.0,49.0,73.0,3,2273,0,219.0,0.0963484381874175
0,1,0,0,0,1,0,42,699,2531,149.0,61.0,93.625,8,1832,0,749.0,0.4088427947598253
0,1,1,0,0,0,1,56,787,1987,87.0,60.0,73.5,2,1200,0,147.0,0.1225
1,1,0,0,0,0,1,23,1082,1082,114.0,114.0,114.0,1,0,1,114.0,0.0
0,0,0,1,0,1,0,55,706,1689,90.0,54.0,66.5,4,983,0,266.0,0.2706002034587996
0,0,0,0,0,0,1,38,783,2733,109.0,52.0,74.2,5,1950,0,371.0,0.19025641025641027
0,1,0,0,1,0,0,51,673,2630,108.0,51.0,76.58333333333333,12,1957,0,919.0,0.46959632089933573
0,0,1,0,0,1,0,81,801,2502,114.0,60.0,89.4,5,1701,0,447.0,0.26278659611992944
0,0,1,0,1,0,0,58,800,1688,112.0,63.0,87.5,2,888,0,175.0,0.19707207207207209
0,0,0,0,0,0,1,57,1336,2201,110.0,78.0,96.33333333333331,3,865,0,288.99999999999994,0.3341040462427745
0,1,0,0,1,0,0,68,284,887,80.0,44.0,67.66666666666667,3,603,0,203.0,0.33665008291873966
0,1,0,0,0,1,0,34,187,2671,89.0,58.0,73.33333333333333,3,2484,0,220.0,0.08856682769726248
0,0,0,0,1,0,0,19,755,2042,101.0,72.0,86.5,2,1287,0,173.0,0.13442113442113443
0,1,0,1,0,1,0,82,1030,1317,92.0,68.0,80.0,2,287,0,160.0,0.5574912891986062
0,1,0,1,0,1,0,53,417,417,106.0,106.0,106.0,1,0,1,106.0,0.0
0,0,0,1,1,0,0,38,695,695,105.0,105.0,105.0,1,0,1,105.0,0.0
0,1,0,0,0,1,0,108,911,911,104.0,104.0,104.0,1,0,1,104.0,0.0
0,1,0,0,1,0,0,26,603,2286,112.0,44.0,79.4,5,1683,0,397.0,0.23588829471182413
0,1,0,1,1,0,0,37,685,2261,136.0,60.0,87.5,6,1576,0,525.0,0.3331218274111675
0,1,0,0,0,1,0,83,540,1680,130.0,78.0,106.0,4,1140,0,424.0,0.3719298245614035
0,0,0,0,0,1,0,48,580,580,88.0,88.0,88.0,1,0,1,88.0,0.0
0,1,0,0,0,1,0,46,672,2544,100.0,64.0,83.7,10,1872,0,837.0,0.44711538461538464
0,1,0,0,0,1,0,24,843,1538,113.0,111.0,112.0,2,695,0,224.0,0.32230215827338127
0,1,1,0,1,0,0,95,728,2738,130.0,56.0,85.375,8,2010,0,683.0,0.3398009950248756
0,0,0,0,0,0,1,70,541,2637,121.0,95.0,109.0,5,2096,0,545.0,0.26001908396946566
0,1,1,0,1,0,0,56,185,2058,120.0,45.0,83.875,8,1873,0,671.0,0.3582487987186332
0,0,1,0,0,1,0,85,259,259,62.0,62.0,62.0,1,0,1,62.0,0.0
0,1,0,0,0,1,0,60,642,2438,112.0,100.0,107.0,3,1796,0,321.0,0.1787305122494432
0,0,1,0,1,0,0,89,1191,1866,98.0,81.0,92.33333333333331,3,675,0,276.99999999999994,0.4103703703703703
0,1,0,0,1,0,0,69,643,2753,134.0,57.0,89.0,7,2110,0,623.0,0.295260663507109
0,0,0,0,1,0,0,40,303,2288,128.0,65.0,89.33333333333331,6,1985,0,535.9999999999999,0.2700251889168765
0,0,0,0,0,0,1,64,562,2234,110.0,70.0,91.28571428571428,7,1672,0,639.0,0.38217703349282295
